,S5,S6,T1,T2,T3,T4,T5
2023-01-13 04:00,-113.905,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13 05:00,-146.849,-57.856,0.0,0.0,0.0,0.0,0.0
2023-01-13 06:00,-237.872,-232.191,0.0,0.0,0.0,0.0,0.0
2023-01-13 07:00,-393.429,-529.4259999999999,0.0,0.0,0.0,-52.757999999999996,0.0
2023-01-13 08:00,-451.09000000000003,-751.6320000000001,0.0,-21.965999999999998,0.0,-87.29599999999999,0.0
2023-01-13 09:00,-489.238,-864.222,0.0,-18.916,0.0,-97.613,0.0
2023-01-13 10:00,-498.09799999999996,-866.0989999999999,0.0,-36.665000000000006,0.0,-115.93800000000002,0.0
2023-01-13 11:00,-474.895,-861.9269999999999,0.0,-58.337,0.0,-98.57499999999999,0.0
2023-01-13 12:00,-460.946,-871.498,0.0,-96.514,0.0,-100.668,0.0
2023-01-13 13:00,-424.544,-814.767,0.0,-113.833,0.0,-91.674,0.0
2023-01-13 14:00,-426.422,-772.399,0.0,-138.881,0.0,-102.56,0.0
2023-01-13 15:00,-475.524,-856.251,0.0,-175.269,0.0,-125.512,0.0
2023-01-13 16:00,-512.894,-936.154,0.0,-224.82,0.0,-144.783,0.0
2023-01-13 17:00,-530.023,-1024.638,0.0,-240.37599999999998,0.0,-149.765,0.0
2023-01-13 18:00,-481.462,-1089.943,0.0,-244.91,0.0,-120.47200000000001,0.0
2023-01-13 19:00,-479.647,-1086.691,0.0,-238.89600000000002,0.0,-109.763,0.0
2023-01-13 20:00,-510.272,-989.011,0.0,-213.13099999999997,0.0,-121.146,-19.23
2023-01-13 21:00,-485.948,-873.969,0.0,-197.941,0.0,-112.067,0.0
2023-01-13 22:00,-426.099,-697.023,0.0,-194.249,0.0,-85.947,-8.307
2023-01-13 23:00,-356.479,-608.181,0.0,-162.37,0.0,-75.681,-15.920000000000002
2023-01-14 00:00,-316.453,-449.85,0.0,-139.957,0.0,-51.806,-7.063000000000001
2023-01-14 01:00,-266.226,-365.844,0.0,-145.51999999999998,0.0,-31.572000000000003,0.0
2023-01-14 02:00,-233.406,-347.937,0.0,-119.925,0.0,-34.085,0.0
2023-01-14 03:00,-254.503,-401.71000000000004,0.0,-28.441000000000003,0.0,-25.869999999999994,0.0
2023-01-14 04:00,-246.38400000000001,-483.432,0.0,0.0,0.0,-19.369999999999997,0.0
2023-01-14 05:00,-259.061,-474.113,0.0,0.0,0.0,-20.995999999999995,0.0
2023-01-14 06:00,-286.834,-445.005,0.0,0.0,0.0,-34.528999999999996,0.0
2023-01-14 07:00,-353.879,-552.209,0.0,-15.777000000000003,0.0,-78.61099999999999,0.0
2023-01-14 08:00,-353.702,-603.988,0.0,-100.82300000000001,0.0,-83.284,0.0
2023-01-14 09:00,-349.619,-569.7049999999999,0.0,-173.288,0.0,-100.47,0.0
2023-01-14 10:00,-328.66700000000003,-498.57899999999995,0.0,-169.906,0.0,-92.686,0.0
2023-01-14 11:00,-320.884,-416.618,0.0,-128.594,0.0,-59.131,0.0
2023-01-14 12:00,-329.85400000000004,-384.784,0.0,-74.17899999999999,0.0,-43.22,0.0
2023-01-14 13:00,-306.919,-382.089,0.0,-25.05099999999999,0.0,-29.462000000000003,0.0
2023-01-14 14:00,-281.031,-417.592,0.0,-25.419000000000004,0.0,-5.152000000000002,0.0
2023-01-14 15:00,-309.09000000000003,-364.507,0.0,-20.566000000000003,0.0,-8.056000000000001,0.0
2023-01-14 16:00,-348.966,-451.60800000000006,0.0,-10.860000000000012,0.0,0.0,-3.761000000000001
2023-01-14 17:00,-377.073,-555.926,0.0,-50.96000000000001,0.0,-1.601,-4.454000000000001
2023-01-14 18:00,-372.14,-543.077,0.0,-47.912000000000006,0.0,-14.647999999999998,0.0
2023-01-14 19:00,-327.533,-502.629,0.0,-74.838,0.0,-26.75999999999999,0.0
2023-01-14 20:00,-296.45000000000005,-408.32,0.0,-105.34200000000001,0.0,-0.40799999999999814,0.0
2023-01-14 21:00,-254.529,-307.75199999999995,0.0,-33.068,0.0,0.0,0.0
2023-01-14 22:00,-227.78,-223.61700000000002,0.0,0.0,0.0,0.0,0.0
2023-01-14 23:00,-198.238,-166.07,0.0,0.0,0.0,0.0,0.0
2023-01-15 00:00,-178.99599999999998,-66.268,0.0,0.0,0.0,0.0,0.0
2023-01-15 01:00,-199.313,-66.79700000000001,0.0,0.0,0.0,0.0,0.0
2023-01-15 02:00,-221.202,-199.713,0.0,0.0,0.0,-4.425999999999998,0.0
2023-01-15 03:00,-205.517,-257.993,0.0,0.0,0.0,-22.56,0.0
2023-01-15 04:00,-238.0,-365.767,0.0,0.0,0.0,0.0,0.0
2023-01-15 05:00,-290.66700000000003,-353.65599999999995,0.0,0.0,0.0,-2.6699999999999995,0.0
2023-01-15 06:00,-301.85699999999997,-383.246,0.0,0.0,0.0,-0.5289999999999992,0.0
2023-01-15 07:00,-299.404,-448.86400000000003,0.0,0.0,0.0,-14.299000000000003,0.0
2023-01-15 08:00,-284.64099999999996,-525.197,0.0,0.0,0.0,-25.018999999999995,0.0
2023-01-15 09:00,-355.455,-652.029,0.0,0.0,0.0,-64.78200000000001,0.0
2023-01-15 10:00,-392.601,-752.067,0.0,0.0,0.0,-69.503,0.0
2023-01-15 11:00,-444.164,-843.539,0.0,0.0,0.0,-74.27099999999999,0.0
2023-01-15 12:00,-475.746,-979.127,0.0,0.0,0.0,-78.974,0.0
2023-01-15 13:00,-510.19399999999996,-994.759,0.0,0.0,0.0,-93.536,0.0
2023-01-15 14:00,-509.39199999999994,-1031.038,0.0,0.0,0.0,-114.39,0.0
2023-01-15 15:00,-521.188,-1100.681,0.0,-29.902,0.0,-128.814,0.0
2023-01-15 16:00,-578.1030000000001,-1285.796,0.0,-109.159,0.0,-153.074,0.0
2023-01-15 17:00,-619.659,-1407.2240000000002,0.0,-172.48899999999998,0.0,-169.94,0.0
2023-01-15 18:00,-637.057,-1395.614,0.0,-165.307,0.0,-168.11,0.0
2023-01-15 19:00,-625.635,-1321.799,0.0,-173.24900000000002,0.0,-164.418,0.0
2023-01-15 20:00,-596.475,-1227.509,0.0,-174.053,0.0,-147.528,0.0
2023-01-15 21:00,-560.687,-1121.8809999999999,0.0,-158.965,0.0,-132.85,0.0
2023-01-15 22:00,-502.31600000000003,-1043.343,0.0,-111.34,0.0,-99.66900000000001,0.0
2023-01-15 23:00,-447.172,-993.707,0.0,-68.124,0.0,-73.918,0.0
2023-01-16 00:00,-424.325,-926.7090000000001,0.0,-47.388,0.0,-60.441,0.0
2023-01-16 01:00,-382.957,-837.722,0.0,-18.937,0.0,-44.99900000000001,0.0
2023-01-16 02:00,-353.251,-686.425,0.0,-1.4860000000000024,0.0,-45.367000000000004,0.0
2023-01-16 03:00,-359.716,-613.9939999999999,0.0,-25.04,0.0,-55.487,0.0
2023-01-16 04:00,-368.981,-582.108,0.0,-12.892000000000003,0.0,-70.458,0.0
2023-01-16 05:00,-389.331,-682.178,0.0,0.0,0.0,-59.467,0.0
2023-01-16 06:00,-470.155,-834.952,0.0,-43.242000000000004,0.0,-84.108,0.0
2023-01-16 07:00,-573.075,-1108.7820000000002,0.0,-48.93900000000001,0.0,-134.536,0.0
2023-01-16 08:00,-632.5889999999999,-1253.033,0.0,-94.161,0.0,-162.96999999999997,0.0
2023-01-16 09:00,-634.442,-1302.453,0.0,-122.66799999999999,0.0,-159.051,0.0
2023-01-16 10:00,-656.72,-1306.596,0.0,-113.899,0.0,-149.297,0.0
2023-01-16 11:00,-618.191,-1287.48,0.0,-75.47200000000001,0.0,-122.799,0.0
2023-01-16 12:00,-597.858,-1291.659,0.0,-82.931,0.0,-140.848,0.0
2023-01-16 13:00,-606.193,-1238.5259999999998,0.0,-73.63,0.0,-136.31099999999998,0.0
2023-01-16 14:00,-619.088,-1202.267,0.0,-84.957,0.0,-144.995,0.0
2023-01-16 15:00,-633.3879999999999,-1250.592,0.0,-114.049,0.0,-151.142,0.0
2023-01-16 16:00,-674.53,-1362.902,0.0,-151.92000000000002,0.0,-171.75799999999998,0.0
2023-01-16 17:00,-735.2660000000001,-1445.505,0.0,-149.255,0.0,-199.61700000000002,0.0
2023-01-16 18:00,-719.5319999999999,-1421.0079999999998,0.0,-107.64699999999999,0.0,-188.07600000000002,0.0
2023-01-16 19:00,-654.012,-1345.499,0.0,-86.295,0.0,-173.73399999999998,0.0
2023-01-16 20:00,-608.066,-1198.8359999999998,0.0,-45.03,0.0,-159.053,0.0
2023-01-16 21:00,-543.329,-1117.083,0.0,0.0,0.0,-126.28,0.0
2023-01-16 22:00,-468.63100000000003,-1000.154,0.0,0.0,0.0,-91.37899999999999,0.0
2023-01-16 23:00,-403.257,-891.348,0.0,0.0,0.0,-75.24700000000001,0.0
2023-01-17 00:00,-364.25300000000004,-805.342,0.0,0.0,0.0,-71.975,0.0
2023-01-17 01:00,-319.72900000000004,-763.84,0.0,0.0,0.0,-64.46300000000001,0.0
2023-01-17 02:00,-344.613,-737.698,0.0,0.0,0.0,-75.28200000000001,0.0
2023-01-17 03:00,-353.28200000000004,-731.644,0.0,0.0,0.0,-81.549,0.0
2023-01-17 04:00,-354.664,-755.966,0.0,0.0,0.0,-64.291,0.0
2023-01-17 05:00,-380.283,-799.554,0.0,0.0,0.0,-65.939,0.0
2023-01-17 06:00,-392.728,-967.492,0.0,-20.931000000000004,0.0,-79.32,0.0
2023-01-17 07:00,-547.008,-1156.259,0.0,-68.816,0.0,-126.87199999999999,0.0
2023-01-17 08:00,-590.607,-1268.719,0.0,-99.517,0.0,-156.505,0.0
2023-01-17 09:00,-585.943,-1312.202,0.0,-132.94299999999998,0.0,-155.66699999999997,0.0
2023-01-17 10:00,-596.4300000000001,-1333.585,0.0,-138.62900000000002,0.0,-144.664,0.0
2023-01-17 11:00,-600.851,-1294.995,0.0,-119.103,0.0,-157.113,0.0
2023-01-17 12:00,-606.298,-1239.487,0.0,-97.898,0.0,-182.942,0.0
2023-01-17 13:00,-602.7750000000001,-1234.6680000000001,0.0,-75.442,0.0,-153.74399999999997,0.0
2023-01-17 14:00,-571.4780000000001,-1210.062,0.0,-65.131,0.0,-141.973,0.0
2023-01-17 15:00,-534.881,-1091.078,0.0,-39.418,0.0,-151.67399999999998,0.0
2023-01-17 16:00,-578.753,-1192.488,0.0,-30.576,0.0,-147.15800000000002,0.0
2023-01-17 17:00,-607.685,-1226.128,0.0,-16.943,0.0,-154.39499999999998,0.0
2023-01-17 18:00,-601.948,-1138.689,0.0,0.0,0.0,-150.26,0.0
2023-01-17 19:00,-574.4190000000001,-1109.263,0.0,0.0,0.0,-121.56800000000001,0.0
2023-01-17 20:00,-503.799,-1065.042,0.0,0.0,0.0,-101.386,0.0
2023-01-17 21:00,-434.951,-932.5730000000001,0.0,0.0,0.0,-73.56299999999999,0.0
2023-01-17 22:00,-345.21799999999996,-733.047,0.0,0.0,0.0,-31.484,0.0
2023-01-17 23:00,-291.44100000000003,-564.064,0.0,0.0,0.0,-12.140999999999995,0.0
2023-01-18 00:00,-274.629,-521.241,0.0,0.0,0.0,0.0,0.0
2023-01-18 01:00,-282.91700000000003,-491.413,0.0,0.0,0.0,0.0,0.0
2023-01-18 02:00,-253.419,-419.856,0.0,0.0,0.0,0.0,0.0
2023-01-18 03:00,-260.73900000000003,-371.341,0.0,0.0,0.0,-6.057000000000002,0.0
2023-01-18 04:00,-265.945,-402.284,0.0,0.0,0.0,-73.997,0.0
2023-01-18 05:00,-347.996,-516.915,0.0,0.0,0.0,-90.628,0.0
2023-01-18 06:00,-433.499,-706.483,0.0,0.0,0.0,-87.37199999999999,0.0
2023-01-18 07:00,-531.859,-907.861,0.0,-26.490999999999996,0.0,-121.67,0.0
2023-01-18 08:00,-586.1890000000001,-1065.9160000000002,0.0,-20.99700000000001,0.0,-108.262,0.0
2023-01-18 09:00,-624.059,-1170.9479999999999,0.0,-42.885,0.0,-126.011,0.0
2023-01-18 10:00,-618.978,-1262.384,0.0,-51.676,0.0,-108.31799999999998,0.0
2023-01-18 11:00,-625.895,-1235.916,0.0,-53.112,0.0,-93.673,0.0
2023-01-18 12:00,-632.39,-1240.003,0.0,-45.88,0.0,-99.416,0.0
2023-01-18 13:00,-638.7280000000001,-1223.367,0.0,-13.929000000000006,0.0,-117.693,0.0
2023-01-18 14:00,-611.066,-1294.98,0.0,-60.643,0.0,-155.68,0.0
2023-01-18 15:00,-641.0029999999999,-1284.848,0.0,-93.721,0.0,-142.125,0.0
2023-01-18 16:00,-685.552,-1356.621,0.0,-134.288,0.0,-145.083,0.0
2023-01-18 17:00,-683.7819999999999,-1365.091,0.0,-122.094,0.0,-176.34199999999998,0.0
2023-01-18 18:00,-649.586,-1254.562,0.0,-86.08800000000001,0.0,-178.853,0.0
2023-01-18 19:00,-654.0340000000001,-1321.9679999999998,0.0,-49.294,0.0,-183.71499999999997,0.0
2023-01-18 20:00,-591.567,-1290.734,0.0,-37.431000000000004,0.0,-166.378,0.0
2023-01-18 21:00,-539.3979999999999,-1149.906,0.0,-69.17500000000001,-2.337999999999999,-145.969,0.0
2023-01-18 22:00,-478.68600000000004,-1040.335,0.0,-44.172,0.0,-95.881,0.0
2023-01-18 23:00,-418.405,-944.5029999999999,0.0,-27.544,0.0,-90.09100000000001,0.0
2023-01-19 00:00,-406.341,-894.471,0.0,-34.309,0.0,-89.195,0.0
2023-01-19 01:00,-367.89300000000003,-861.552,0.0,-30.259999999999994,0.0,-74.775,0.0
2023-01-19 02:00,-352.855,-818.606,0.0,-45.086,-0.7560000000000002,-88.661,0.0
2023-01-19 03:00,-357.51,-799.844,0.0,-48.905,-5.722,-104.174,0.0
2023-01-19 04:00,-360.123,-774.601,0.0,-39.639,0.0,-98.119,0.0
2023-01-19 05:00,-380.071,-804.54,0.0,-40.315,0.0,-74.86,0.0
2023-01-19 06:00,-435.302,-910.9559999999999,0.0,-54.538999999999994,0.0,-95.581,0.0
2023-01-19 07:00,-483.147,-1079.569,0.0,-94.025,0.0,-115.783,0.0
2023-01-19 08:00,-500.346,-1203.339,0.0,-92.94,0.0,-149.58100000000002,0.0
2023-01-19 09:00,-489.701,-1259.266,0.0,-52.358,0.0,-138.23499999999999,0.0
2023-01-19 10:00,-502.60300000000007,-1260.786,0.0,-8.241999999999999,0.0,-156.89,0.0
2023-01-19 11:00,-448.998,-1176.5639999999999,0.0,-23.058000000000003,0.0,-139.478,0.0
2023-01-19 12:00,-444.70399999999995,-1075.96,0.0,-66.11000000000001,0.0,-114.644,0.0
2023-01-19 13:00,-489.245,-953.4680000000001,0.0,-62.95399999999999,0.0,-110.417,0.0
2023-01-19 14:00,-494.642,-888.009,0.0,-52.438,0.0,-110.822,0.0
2023-01-19 15:00,-563.4929999999999,-956.149,0.0,-4.158000000000001,0.0,-137.51299999999998,0.0
2023-01-19 16:00,-614.771,-1044.44,0.0,0.0,0.0,-143.94,0.0
2023-01-19 17:00,-644.042,-1157.2069999999999,0.0,0.0,0.0,-147.743,0.0
2023-01-19 18:00,-614.4000000000001,-1134.116,0.0,0.0,0.0,-132.474,0.0
2023-01-19 19:00,-614.267,-1155.3110000000001,0.0,0.0,0.0,-115.744,0.0
2023-01-19 20:00,-566.986,-1095.2910000000002,0.0,0.0,0.0,-99.04400000000001,0.0
2023-01-19 21:00,-520.751,-931.927,0.0,0.0,0.0,-64.94200000000001,0.0
2023-01-19 22:00,-450.363,-805.8489999999999,0.0,0.0,0.0,-17.240000000000002,0.0
2023-01-19 23:00,-430.39700000000005,-726.3679999999999,0.0,0.0,0.0,-10.920000000000002,0.0
2023-01-20 00:00,-404.90099999999995,-723.5219999999999,0.0,0.0,0.0,-26.091,0.0
2023-01-20 01:00,-414.73,-792.87,0.0,0.0,0.0,-41.620999999999995,0.0
2023-01-20 02:00,-383.382,-794.6500000000001,0.0,0.0,0.0,-27.017,0.0
2023-01-20 03:00,-391.08,-787.3530000000001,0.0,0.0,-15.248000000000001,-61.346000000000004,0.0
2023-01-20 04:00,-396.775,-778.758,0.0,0.0,-15.449,-82.193,0.0
2023-01-20 05:00,-422.17100000000005,-833.7560000000001,-23.058999999999997,-0.30100000000000104,-16.075,-85.68,0.0
2023-01-20 06:00,-497.824,-1007.1690000000001,-59.743,-29.109999999999996,0.0,-131.598,-10.031
2023-01-20 07:00,-573.015,-1213.685,-88.378,-89.80699999999999,0.0,-160.44400000000002,-26.567
2023-01-20 08:00,-658.256,-1378.9859999999999,-107.35400000000001,-125.457,0.0,-194.07299999999998,-42.623000000000005
2023-01-20 09:00,-689.598,-1461.0210000000002,-117.929,-201.684,0.0,-191.582,-50.184
2023-01-20 10:00,-713.785,-1536.1660000000002,-119.27700000000002,-252.159,0.0,-185.943,-47.828
2023-01-20 11:00,-704.8140000000001,-1545.129,-119.661,-281.658,-31.692,-185.15800000000002,-46.09
2023-01-20 12:00,-706.134,-1551.194,-99.422,-297.004,-30.511000000000003,-187.505,-42.124
2023-01-20 13:00,-692.126,-1517.5729999999999,-91.494,-300.097,-33.209,-183.261,-26.809000000000005
2023-01-20 14:00,-672.2760000000001,-1468.454,-76.438,-301.991,-30.226,-177.149,-28.053
2023-01-20 15:00,-680.034,-1420.239,-40.497,-312.731,0.0,-187.90499999999997,-13.473000000000003
2023-01-20 16:00,-704.533,-1479.5569999999998,-17.727,-324.58,0.0,-202.697,0.0
2023-01-20 17:00,-719.639,-1538.815,-19.126,-330.881,0.0,-215.29399999999998,0.0
2023-01-20 18:00,-708.9100000000001,-1480.116,0.0,-299.08500000000004,0.0,-209.262,0.0
2023-01-20 19:00,-671.7629999999999,-1379.932,0.0,-244.151,0.0,-194.688,0.0
2023-01-20 20:00,-615.512,-1281.4009999999998,0.0,-205.976,0.0,-180.363,0.0
2023-01-20 21:00,-553.742,-1135.101,0.0,-137.461,0.0,-153.059,0.0
2023-01-20 22:00,-491.205,-1003.289,0.0,-84.232,0.0,-123.949,0.0
2023-01-20 23:00,-452.10900000000004,-884.3689999999999,0.0,-28.209000000000003,0.0,-105.45400000000001,0.0
2023-01-21 00:00,-419.615,-776.0,0.0,0.0,0.0,-95.91499999999999,0.0
2023-01-21 01:00,-383.022,-704.6949999999999,0.0,0.0,0.0,-84.14,0.0
2023-01-21 02:00,-337.88,-616.9000000000001,0.0,0.0,0.0,-83.59800000000001,0.0
2023-01-21 03:00,-309.605,-554.14,0.0,0.0,0.0,-87.21499999999999,0.0
2023-01-21 04:00,-310.702,-528.395,0.0,0.0,0.0,-85.72800000000001,0.0
2023-01-21 05:00,-309.73199999999997,-529.3109999999999,0.0,0.0,0.0,-75.437,0.0
2023-01-21 06:00,-343.352,-593.1610000000001,0.0,0.0,0.0,-76.291,0.0
2023-01-21 07:00,-378.077,-646.1990000000001,0.0,0.0,0.0,-95.244,0.0
2023-01-21 08:00,-426.329,-711.2090000000001,0.0,0.0,0.0,-115.15,0.0
2023-01-21 09:00,-483.44399999999996,-840.2090000000001,0.0,0.0,0.0,-140.38600000000002,0.0
2023-01-21 10:00,-529.108,-958.0830000000001,0.0,0.0,0.0,-143.66700000000003,0.0
2023-01-21 11:00,-548.8409999999999,-976.623,0.0,0.0,0.0,-150.899,0.0
2023-01-21 12:00,-554.329,-951.2439999999999,0.0,0.0,0.0,-162.86399999999998,0.0
2023-01-21 13:00,-535.2090000000001,-965.922,0.0,0.0,0.0,-159.83999999999997,0.0
2023-01-21 14:00,-518.9259999999999,-908.6990000000001,0.0,0.0,0.0,-144.897,0.0
2023-01-21 15:00,-516.827,-908.284,0.0,0.0,0.0,-152.801,0.0
2023-01-21 16:00,-516.654,-903.867,0.0,-0.10700000000000465,0.0,-161.743,0.0
2023-01-21 17:00,-518.9490000000001,-921.949,0.0,-14.524999999999997,0.0,-173.066,0.0
2023-01-21 18:00,-491.779,-881.174,0.0,-2.6049999999999986,0.0,-149.165,0.0
2023-01-21 19:00,-458.206,-786.869,0.0,0.0,0.0,-137.576,0.0
2023-01-21 20:00,-432.905,-707.621,0.0,0.0,0.0,-142.703,0.0
2023-01-21 21:00,-394.089,-612.8,0.0,0.0,0.0,-103.706,0.0
2023-01-21 22:00,-373.596,-533.906,0.0,0.0,0.0,-83.244,0.0
2023-01-21 23:00,-334.06600000000003,-453.91900000000004,0.0,0.0,0.0,-67.571,0.0
2023-01-22 00:00,-285.794,-346.757,0.0,0.0,0.0,-58.229,0.0
2023-01-22 01:00,-252.41200000000003,-279.921,0.0,0.0,0.0,-51.771,0.0
2023-01-22 02:00,-257.123,-233.549,0.0,0.0,0.0,-51.406,0.0
2023-01-22 03:00,-243.039,-195.361,0.0,0.0,0.0,-45.797,0.0
2023-01-22 04:00,-202.86,-160.618,0.0,0.0,0.0,-51.39200000000001,0.0
2023-01-22 05:00,-207.788,-181.198,0.0,0.0,0.0,-45.294,0.0
2023-01-22 06:00,-219.39,-216.80200000000002,0.0,0.0,0.0,-44.773,0.0
2023-01-22 07:00,-225.753,-211.661,0.0,0.0,0.0,-30.126000000000005,0.0
2023-01-22 08:00,-271.586,-279.76099999999997,0.0,0.0,0.0,-33.459,0.0
2023-01-22 09:00,-335.491,-424.407,0.0,-14.522999999999998,0.0,-69.59299999999999,0.0
2023-01-22 10:00,-406.75300000000004,-587.417,0.0,-24.388999999999996,0.0,-77.172,0.0
2023-01-22 11:00,-435.495,-662.458,0.0,-28.122999999999998,0.0,-87.92500000000001,0.0
2023-01-22 12:00,-469.255,-753.1220000000001,0.0,-52.126,0.0,-110.66999999999999,0.0
2023-01-22 13:00,-475.601,-764.739,0.0,-63.525,0.0,-104.962,0.0
2023-01-22 14:00,-483.07800000000003,-792.138,0.0,-82.919,0.0,-95.45400000000001,0.0
2023-01-22 15:00,-505.119,-898.268,0.0,-120.945,0.0,-112.09,0.0
2023-01-22 16:00,-554.6800000000001,-956.072,0.0,-142.386,0.0,-121.267,0.0
2023-01-22 17:00,-562.644,-1104.932,0.0,-168.185,0.0,-146.83800000000002,0.0
2023-01-22 18:00,-545.617,-1098.156,0.0,-170.2,0.0,-140.659,0.0
2023-01-22 19:00,-511.835,-1039.4769999999999,0.0,-163.76,0.0,-126.10400000000001,0.0
2023-01-22 20:00,-502.446,-956.8389999999999,0.0,-143.07,0.0,-114.39500000000001,0.0
2023-01-22 21:00,-454.918,-819.4300000000001,0.0,-128.543,0.0,-96.012,0.0
2023-01-22 22:00,-410.55100000000004,-736.1110000000001,0.0,-111.111,0.0,-73.017,0.0
2023-01-22 23:00,-368.46799999999996,-722.212,0.0,-84.12,0.0,-32.821000000000005,0.0
2023-01-23 00:00,-332.63800000000003,-666.023,0.0,-61.092,0.0,-45.17399999999999,0.0
2023-01-23 01:00,-324.262,-610.662,0.0,-57.342,0.0,-43.797,0.0
2023-01-23 02:00,-306.743,-539.7760000000001,0.0,-53.370000000000005,0.0,-40.55500000000001,0.0
2023-01-23 03:00,-286.204,-517.172,0.0,-36.499,0.0,-48.169,0.0
2023-01-23 04:00,-258.209,-440.334,0.0,-26.611000000000004,0.0,-44.101,0.0
2023-01-23 05:00,-259.79999999999995,-432.155,0.0,-44.735,0.0,-36.226,0.0
2023-01-23 06:00,-313.683,-592.845,0.0,-79.41900000000001,0.0,-43.676,0.0
2023-01-23 07:00,-400.251,-858.076,0.0,-128.413,0.0,-64.428,0.0
2023-01-23 08:00,-450.394,-994.4780000000001,0.0,-146.457,0.0,-88.49000000000001,0.0
2023-01-23 09:00,-472.33299999999997,-1034.21,0.0,-133.122,0.0,-80.398,0.0
2023-01-23 10:00,-487.058,-1054.191,0.0,-105.166,0.0,-104.132,0.0
2023-01-23 11:00,-507.633,-1058.778,0.0,-109.88399999999999,0.0,-103.65199999999999,0.0
2023-01-23 12:00,-522.0219999999999,-1037.862,0.0,-127.348,0.0,-108.44800000000001,0.0
2023-01-23 13:00,-534.473,-1078.473,0.0,-129.75400000000002,0.0,-109.48,0.0
2023-01-23 14:00,-464.313,-1037.748,0.0,-147.123,0.0,-88.935,0.0
2023-01-23 15:00,-514.919,-1092.049,0.0,-126.606,0.0,-94.447,0.0
2023-01-23 16:00,-552.7729999999999,-1197.644,0.0,-166.51999999999998,0.0,-121.28699999999999,0.0
2023-01-23 17:00,-576.105,-1287.483,0.0,-181.118,0.0,-134.97,0.0
2023-01-23 18:00,-538.6469999999999,-1180.559,0.0,-165.22899999999998,0.0,-121.18700000000001,0.0
2023-01-23 19:00,-518.0160000000001,-1124.35,0.0,-163.63100000000003,0.0,-96.923,0.0
2023-01-23 20:00,-505.71799999999996,-1104.4389999999999,0.0,-157.24099999999999,0.0,-85.10499999999999,0.0
2023-01-23 21:00,-447.825,-954.489,0.0,-125.71600000000001,0.0,-81.584,0.0
2023-01-23 22:00,-392.29499999999996,-813.0709999999999,0.0,-122.401,0.0,-55.641999999999996,0.0
2023-01-23 23:00,-327.626,-722.142,0.0,-87.107,0.0,-23.175999999999995,0.0
2023-01-24 00:00,-288.435,-677.89,0.0,-88.25999999999999,0.0,-25.005000000000003,0.0
2023-01-24 01:00,-244.256,-662.444,0.0,-99.321,0.0,-13.843999999999996,0.0
2023-01-24 02:00,-233.21499999999997,-630.575,0.0,-107.97,0.0,-14.123000000000001,0.0
2023-01-24 03:00,-238.68099999999998,-599.081,0.0,-121.677,0.0,-27.801999999999996,0.0
2023-01-24 04:00,-223.23,-583.332,0.0,-134.70499999999998,0.0,-37.113,0.0
2023-01-24 05:00,-244.514,-623.394,0.0,-154.003,0.0,-31.513,0.0
2023-01-24 06:00,-340.898,-788.341,0.0,-194.39499999999998,0.0,-66.43799999999999,0.0
2023-01-24 07:00,-414.116,-974.406,0.0,-237.929,0.0,-89.999,0.0
2023-01-24 08:00,-444.01099999999997,-1057.493,0.0,-248.67000000000002,0.0,-105.06299999999999,0.0
2023-01-24 09:00,-530.511,-1135.031,0.0,-252.84699999999998,0.0,-119.033,0.0
2023-01-24 10:00,-548.813,-1183.068,0.0,-252.673,0.0,-121.403,0.0
2023-01-24 11:00,-544.4929999999999,-1232.3919999999998,0.0,-250.654,-5.117,-126.321,0.0
2023-01-24 12:00,-558.922,-1245.167,0.0,-236.67700000000002,-5.846,-116.44800000000001,0.0
2023-01-24 13:00,-551.3720000000001,-1242.7089999999998,0.0,-220.132,-7.501,-104.489,0.0
2023-01-24 14:00,-496.73900000000003,-1181.519,0.0,-194.924,-3.509,-85.851,0.0
2023-01-24 15:00,-486.505,-1159.251,0.0,-179.929,0.0,-98.22399999999999,0.0
2023-01-24 16:00,-511.74,-1145.058,0.0,-173.199,0.0,-118.11699999999999,0.0
2023-01-24 17:00,-551.65,-1187.3020000000001,0.0,-185.248,0.0,-143.906,0.0
2023-01-24 18:00,-509.68399999999997,-1098.384,0.0,-131.301,0.0,-116.113,0.0
2023-01-24 19:00,-460.51800000000003,-996.31,0.0,-89.467,0.0,-94.364,0.0
2023-01-24 20:00,-411.457,-948.4839999999999,0.0,-39.886,0.0,-77.125,0.0
2023-01-24 21:00,-352.00300000000004,-843.5060000000001,0.0,-6.240999999999999,0.0,-46.739999999999995,0.0
2023-01-24 22:00,-291.69100000000003,-685.432,0.0,-10.342,0.0,-18.274999999999995,0.0
2023-01-24 23:00,-263.298,-580.843,0.0,-6.789999999999998,0.0,-5.363000000000001,0.0
2023-01-25 00:00,-216.877,-543.868,0.0,-2.1460000000000004,0.0,0.0,0.0
2023-01-25 01:00,-171.696,-512.567,0.0,-1.9450000000000034,0.0,0.0,0.0
2023-01-25 02:00,-142.67,-461.73400000000004,0.0,0.0,0.0,0.0,0.0
2023-01-25 03:00,-124.647,-431.067,0.0,-1.6880000000000006,0.0,0.0,0.0
2023-01-25 04:00,-116.28300000000002,-307.029,0.0,-2.6119999999999988,0.0,0.0,0.0
2023-01-25 05:00,-139.31599999999997,-304.855,0.0,-5.1659999999999995,0.0,0.0,0.0
